timestamp;buyer;seller;symbol;currency;price;quantity
100800;;;AMETHYSTS;SEASHELLS;10002;5
100800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;7
100800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;0
100800;;;STARFRUIT;SEASHELLS;4903;1
100800;;;AMETHYSTS;SEASHELLS;10002;2
100900;;;COCONUT_COUPON;SEASHELLS;593;12
101200;SUBMISSION;;AMETHYSTS;SEASHELLS;9996;10
101200;;;STARFRUIT;SEASHELLS;4899;1
101300;;SUBMISSION;STARFRUIT;SEASHELLS;4904;1
101500;;SUBMISSION;STARFRUIT;SEASHELLS;4903;1
101500;SUBMISSION;;STARFRUIT;SEASHELLS;4899;4
101900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;12
101900;;;COCONUT_COUPON;SEASHELLS;591;14
102000;;SUBMISSION;STARFRUIT;SEASHELLS;4904;1
102100;;SUBMISSION;STARFRUIT;SEASHELLS;4904;2
102100;SUBMISSION;;STARFRUIT;SEASHELLS;4900;10
102100;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;2
102400;SUBMISSION;;STARFRUIT;SEASHELLS;4900;5
102500;SUBMISSION;;STARFRUIT;SEASHELLS;4901;12
102500;;;CHOCOLATE;SEASHELLS;7826;7
102600;;;CHOCOLATE;SEASHELLS;7826;10
102700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;5
102800;;;ROSES;SEASHELLS;13697;2
102800;;;STARFRUIT;SEASHELLS;4900;1
103000;;;ROSES;SEASHELLS;13699;4
103000;;;STARFRUIT;SEASHELLS;4901;8
103100;;;CHOCOLATE;SEASHELLS;7827;8
103300;;;ROSES;SEASHELLS;13694;11
103300;;;COCONUT_COUPON;SEASHELLS;596;13
103400;;SUBMISSION;ORCHIDS;SEASHELLS;1118;3
103500;;;AMETHYSTS;SEASHELLS;9998;1
103500;;;CHOCOLATE;SEASHELLS;7827;7
103600;;;COCONUT_COUPON;SEASHELLS;596;15
103700;;;COCONUT_COUPON;SEASHELLS;597;13
103700;;;CHOCOLATE;SEASHELLS;7829;8
103800;;;STARFRUIT;SEASHELLS;4900;2
103800;;;STARFRUIT;SEASHELLS;4900;6
103900;;;COCONUT_COUPON;SEASHELLS;595;6
104000;;SUBMISSION;STARFRUIT;SEASHELLS;4904;1
104000;;;ORCHIDS;SEASHELLS;1118;3
104100;;;ROSES;SEASHELLS;13687;5
104200;;;CHOCOLATE;SEASHELLS;7826;8
104200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
104200;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;7
104300;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;4
104400;;;STARFRUIT;SEASHELLS;4900;1
104400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
104500;;SUBMISSION;STARFRUIT;SEASHELLS;4905;2
104500;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;2
104600;;;CHOCOLATE;SEASHELLS;7826;8
104600;;;ROSES;SEASHELLS;13687;2
104800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;5
104800;;;COCONUT_COUPON;SEASHELLS;592;13
104900;;;AMETHYSTS;SEASHELLS;10005;2
104900;;SUBMISSION;STARFRUIT;SEASHELLS;4905;1
104900;;;AMETHYSTS;SEASHELLS;9998;1
105000;;;ROSES;SEASHELLS;13682;4
105000;;;AMETHYSTS;SEASHELLS;10004;1
105000;;SUBMISSION;STARFRUIT;SEASHELLS;4903;1
105200;;;STRAWBERRIES;SEASHELLS;3982;10
105200;;SUBMISSION;STARFRUIT;SEASHELLS;4905;1
105200;SUBMISSION;;STARFRUIT;SEASHELLS;4904;5
105300;;SUBMISSION;STARFRUIT;SEASHELLS;4904;3
105400;;;COCONUT_COUPON;SEASHELLS;587;13
105500;;;AMETHYSTS;SEASHELLS;10002;1
105500;;;STRAWBERRIES;SEASHELLS;3981;9
105500;;SUBMISSION;STARFRUIT;SEASHELLS;4905;1
105500;;;CHOCOLATE;SEASHELLS;7826;6
105600;;;AMETHYSTS;SEASHELLS;10004;1
105600;;;CHOCOLATE;SEASHELLS;7828;5
105600;;SUBMISSION;STARFRUIT;SEASHELLS;4905;1
105600;;;CHOCOLATE;SEASHELLS;7826;9
105700;;;AMETHYSTS;SEASHELLS;10004;3
105700;;;AMETHYSTS;SEASHELLS;10004;1
105700;;;AMETHYSTS;SEASHELLS;10002;1
106100;;SUBMISSION;ORCHIDS;SEASHELLS;1119;3
106200;;;STARFRUIT;SEASHELLS;4906;1
106200;;;COCONUT_COUPON;SEASHELLS;588;19
106200;;SUBMISSION;STARFRUIT;SEASHELLS;4906;9
106300;;SUBMISSION;STARFRUIT;SEASHELLS;4906;1
106300;;;AMETHYSTS;SEASHELLS;10002;1
106400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
106400;;;STARFRUIT;SEASHELLS;4901;1
106400;;;COCONUT_COUPON;SEASHELLS;589;15
106500;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;2
106500;;;CHOCOLATE;SEASHELLS;7826;6
106500;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;6
106500;SUBMISSION;;STARFRUIT;SEASHELLS;4902;2
106700;;SUBMISSION;COCONUT;SEASHELLS;9871;1
106800;;SUBMISSION;STARFRUIT;SEASHELLS;4906;1
106900;;;STARFRUIT;SEASHELLS;4902;1
107100;;;STARFRUIT;SEASHELLS;4906;6
107100;;SUBMISSION;STARFRUIT;SEASHELLS;4906;3
107200;SUBMISSION;;STARFRUIT;SEASHELLS;4903;9
107200;;;COCONUT_COUPON;SEASHELLS;584;7
107200;;;COCONUT_COUPON;SEASHELLS;584;11
107200;;;COCONUT_COUPON;SEASHELLS;584;13
107400;SUBMISSION;;STARFRUIT;SEASHELLS;4903;8
107500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
107600;SUBMISSION;;STARFRUIT;SEASHELLS;4906;1
107700;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;6
107800;;;ROSES;SEASHELLS;13698;3
107800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
107900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;5
108000;;;ROSES;SEASHELLS;13696;5
108000;;;STARFRUIT;SEASHELLS;4902;1
108000;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;2
108000;;;STARFRUIT;SEASHELLS;4902;2
108100;;;ROSES;SEASHELLS;13697;5
108100;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;2
108100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
108100;;;STARFRUIT;SEASHELLS;4902;2
108200;;;ROSES;SEASHELLS;13697;1
108200;;;CHOCOLATE;SEASHELLS;7825;7
108400;;SUBMISSION;STARFRUIT;SEASHELLS;4907;12
108400;;SUBMISSION;COCONUT;SEASHELLS;9864;1
108500;SUBMISSION;;COCONUT;SEASHELLS;9868;1
108500;;;ROSES;SEASHELLS;13692;2
108500;;SUBMISSION;STARFRUIT;SEASHELLS;4908;7
108800;;;GIFT_BASKET;SEASHELLS;69143;6
109100;SUBMISSION;;STARFRUIT;SEASHELLS;4903;1
109100;;;CHOCOLATE;SEASHELLS;7828;7
109200;;;AMETHYSTS;SEASHELLS;10002;1
109300;;;GIFT_BASKET;SEASHELLS;69124;10
109400;;;CHOCOLATE;SEASHELLS;7826;6
109400;;;STRAWBERRIES;SEASHELLS;3983;6
109400;;;ROSES;SEASHELLS;13677;4
109700;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;2
109700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
109700;SUBMISSION;;STARFRUIT;SEASHELLS;4903;2
109700;;;ROSES;SEASHELLS;13673;1
109700;;;COCONUT;SEASHELLS;9868;7
109800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;4
109800;;;AMETHYSTS;SEASHELLS;10002;1
109800;;;AMETHYSTS;SEASHELLS;10005;3
110000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;2
110000;SUBMISSION;;AMETHYSTS;SEASHELLS;10000;2
110000;SUBMISSION;;STARFRUIT;SEASHELLS;4904;2
110100;;;GIFT_BASKET;SEASHELLS;69127;8
110100;;SUBMISSION;STARFRUIT;SEASHELLS;4907;2
110100;;;AMETHYSTS;SEASHELLS;10005;2
110100;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;3
110100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
110200;;;STARFRUIT;SEASHELLS;4902;1
110200;;SUBMISSION;ORCHIDS;SEASHELLS;1114;10
110200;;;COCONUT_COUPON;SEASHELLS;589;15
110400;SUBMISSION;;STARFRUIT;SEASHELLS;4906;16
110400;;SUBMISSION;STARFRUIT;SEASHELLS;4907;1
110400;;;STRAWBERRIES;SEASHELLS;3982;5
110500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
110500;;;CHOCOLATE;SEASHELLS;7827;5
110600;;SUBMISSION;COCONUT;SEASHELLS;9864;1
110700;;;CHOCOLATE;SEASHELLS;7831;6
110800;;;COCONUT_COUPON;SEASHELLS;586;15
110800;;;STRAWBERRIES;SEASHELLS;3980;6
110900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
110900;;;COCONUT;SEASHELLS;9865;9
110900;;;STARFRUIT;SEASHELLS;4905;1
110900;;SUBMISSION;STARFRUIT;SEASHELLS;4905;2
110900;SUBMISSION;;COCONUT;SEASHELLS;9866;1
111000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;2
111000;;;ROSES;SEASHELLS;13676;3
111100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
111100;;;STARFRUIT;SEASHELLS;4902;3
111100;;;STARFRUIT;SEASHELLS;4902;1
111200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
111200;SUBMISSION;;STARFRUIT;SEASHELLS;4902;2
111400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
111400;;SUBMISSION;COCONUT;SEASHELLS;9864;1
111500;;;COCONUT_COUPON;SEASHELLS;586;15
111500;;;COCONUT_COUPON;SEASHELLS;586;1
111500;;;ROSES;SEASHELLS;13675;3
111600;;;COCONUT_COUPON;SEASHELLS;586;11
111700;SUBMISSION;;STARFRUIT;SEASHELLS;4900;1
111800;;;STRAWBERRIES;SEASHELLS;3980;5
111800;;;STARFRUIT;SEASHELLS;4899;7
111800;;SUBMISSION;ORCHIDS;SEASHELLS;1117;8
111900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
111900;;;STARFRUIT;SEASHELLS;4905;1
112000;;SUBMISSION;STARFRUIT;SEASHELLS;4904;10
112100;;;STRAWBERRIES;SEASHELLS;3981;6
112200;;;CHOCOLATE;SEASHELLS;7832;5
112300;;;STARFRUIT;SEASHELLS;4900;1
112400;SUBMISSION;;STARFRUIT;SEASHELLS;4901;10
112500;;;STRAWBERRIES;SEASHELLS;3982;6
112700;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;2
112700;;SUBMISSION;STARFRUIT;SEASHELLS;4907;2
112700;;SUBMISSION;COCONUT;SEASHELLS;9857;1
112800;;;AMETHYSTS;SEASHELLS;10002;1
112900;;;ROSES;SEASHELLS;13661;3
113000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
113100;;;STARFRUIT;SEASHELLS;4903;9
113100;;;CHOCOLATE;SEASHELLS;7834;7
113100;SUBMISSION;;STARFRUIT;SEASHELLS;4903;2
113200;;;STRAWBERRIES;SEASHELLS;3981;11
113200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
113200;SUBMISSION;;COCONUT;SEASHELLS;9860;1
113300;;;STRAWBERRIES;SEASHELLS;3982;8
113300;;SUBMISSION;COCONUT;SEASHELLS;9857;1
113300;;SUBMISSION;ORCHIDS;SEASHELLS;1118;9
113400;SUBMISSION;;COCONUT;SEASHELLS;9860;1
113400;;SUBMISSION;STARFRUIT;SEASHELLS;4906;3
113500;;;COCONUT;SEASHELLS;9856;6
113500;;SUBMISSION;COCONUT;SEASHELLS;9856;1
113600;;;GIFT_BASKET;SEASHELLS;69134;4
113600;;;ROSES;SEASHELLS;13666;5
113700;SUBMISSION;;COCONUT;SEASHELLS;9860;1
113700;SUBMISSION;;STARFRUIT;SEASHELLS;4902;1
113700;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;8
113800;;;GIFT_BASKET;SEASHELLS;69118;1
113900;;SUBMISSION;STARFRUIT;SEASHELLS;4906;9
113900;;;STRAWBERRIES;SEASHELLS;3982;10
113900;;SUBMISSION;ORCHIDS;SEASHELLS;1118;10
114100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;6
114100;;;STRAWBERRIES;SEASHELLS;3982;10
114200;;;CHOCOLATE;SEASHELLS;7831;5
114300;;;COCONUT;SEASHELLS;9863;5
114500;;;ROSES;SEASHELLS;13664;2
114600;;;STRAWBERRIES;SEASHELLS;3984;9
114600;;;AMETHYSTS;SEASHELLS;9998;1
114600;;;STARFRUIT;SEASHELLS;4901;1
114600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
114700;;SUBMISSION;STARFRUIT;SEASHELLS;4905;1
114700;;;COCONUT;SEASHELLS;9860;3
114800;;;GIFT_BASKET;SEASHELLS;69164;10
114800;;SUBMISSION;STARFRUIT;SEASHELLS;4903;4
114800;;;STARFRUIT;SEASHELLS;4901;2
114800;SUBMISSION;;STARFRUIT;SEASHELLS;4901;10
115000;SUBMISSION;;STARFRUIT;SEASHELLS;4901;1
115000;SUBMISSION;;AMETHYSTS;SEASHELLS;9996;1
115100;;;ROSES;SEASHELLS;13664;1
115100;;;STARFRUIT;SEASHELLS;4900;1
115400;;;ROSES;SEASHELLS;13660;10
115400;;;CHOCOLATE;SEASHELLS;7832;7
115600;;;STARFRUIT;SEASHELLS;4901;1
115600;;;STRAWBERRIES;SEASHELLS;3983;7
115700;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;1
115700;SUBMISSION;;STARFRUIT;SEASHELLS;4902;1
115700;;;STARFRUIT;SEASHELLS;4901;1
115800;;;STRAWBERRIES;SEASHELLS;3983;10
115800;SUBMISSION;;STARFRUIT;SEASHELLS;4902;1
115800;SUBMISSION;;AMETHYSTS;SEASHELLS;9996;8
115900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
116000;;;COCONUT_COUPON;SEASHELLS;594;5
116000;;;COCONUT_COUPON;SEASHELLS;594;15
116100;SUBMISSION;;AMETHYSTS;SEASHELLS;9996;4
116100;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;5
116400;;;STARFRUIT;SEASHELLS;4902;1
116400;;;GIFT_BASKET;SEASHELLS;69182;1
116400;SUBMISSION;;STARFRUIT;SEASHELLS;4904;3
116400;;;CHOCOLATE;SEASHELLS;7836;5
116400;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;1
116500;;;STRAWBERRIES;SEASHELLS;3984;10
116500;;;COCONUT_COUPON;SEASHELLS;594;14
116600;;SUBMISSION;STARFRUIT;SEASHELLS;4907;1
116700;;;COCONUT_COUPON;SEASHELLS;594;20
116700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;4
116800;;;STARFRUIT;SEASHELLS;4907;1
116900;;;COCONUT;SEASHELLS;9865;5
116900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
116900;;;AMETHYSTS;SEASHELLS;9998;2
116900;SUBMISSION;;COCONUT;SEASHELLS;9866;1
117000;;SUBMISSION;COCONUT;SEASHELLS;9864;1
117000;;;CHOCOLATE;SEASHELLS;7839;7
117000;;SUBMISSION;STARFRUIT;SEASHELLS;4906;5
117000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
117100;;;CHOCOLATE;SEASHELLS;7837;6
117300;;;CHOCOLATE;SEASHELLS;7838;6
117400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
117500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;4
117500;;SUBMISSION;ORCHIDS;SEASHELLS;1116;5
117700;;;COCONUT;SEASHELLS;9860;6
117900;;;AMETHYSTS;SEASHELLS;10002;1
117900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
118000;;;ROSES;SEASHELLS;13664;1
118000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
118000;;SUBMISSION;COCONUT;SEASHELLS;9857;1
118100;SUBMISSION;;STARFRUIT;SEASHELLS;4903;2
118100;SUBMISSION;;COCONUT;SEASHELLS;9860;1
118200;;;STRAWBERRIES;SEASHELLS;3983;7
118300;;SUBMISSION;COCONUT;SEASHELLS;9857;1
118300;;;GIFT_BASKET;SEASHELLS;69210;1
118300;;;GIFT_BASKET;SEASHELLS;69209;4
118300;;SUBMISSION;STARFRUIT;SEASHELLS;4907;2
118300;;;STARFRUIT;SEASHELLS;4907;1
118300;;;COCONUT_COUPON;SEASHELLS;584;15
118300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
118400;;SUBMISSION;STARFRUIT;SEASHELLS;4908;1
118500;;;CHOCOLATE;SEASHELLS;7836;8
118500;;;COCONUT;SEASHELLS;9855;7
118600;;;COCONUT_COUPON;SEASHELLS;584;11
118600;SUBMISSION;;STARFRUIT;SEASHELLS;4903;1
118700;;SUBMISSION;ORCHIDS;SEASHELLS;1116;100
118700;;;GIFT_BASKET;SEASHELLS;69224;2
118700;;;STRAWBERRIES;SEASHELLS;3982;8
118800;;;COCONUT;SEASHELLS;9856;7
118800;;SUBMISSION;AMETHYSTS;SEASHELLS;10001;1
118800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
118800;;SUBMISSION;STARFRUIT;SEASHELLS;4908;1
118900;;SUBMISSION;STARFRUIT;SEASHELLS;4908;1
118900;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;1
118900;;;COCONUT_COUPON;SEASHELLS;583;14
119000;;SUBMISSION;ORCHIDS;SEASHELLS;1116;5
119000;;;COCONUT_COUPON;SEASHELLS;581;19
119100;;SUBMISSION;STARFRUIT;SEASHELLS;4906;10
119100;;;STRAWBERRIES;SEASHELLS;3981;10
119100;;;ROSES;SEASHELLS;13682;1
119100;;;GIFT_BASKET;SEASHELLS;69242;2
119400;SUBMISSION;;STARFRUIT;SEASHELLS;4906;19
119400;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;4
119500;;SUBMISSION;ORCHIDS;SEASHELLS;1114;100
119500;;;STRAWBERRIES;SEASHELLS;3981;5
119600;;SUBMISSION;COCONUT;SEASHELLS;9851;1
119800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;2
119800;;;STARFRUIT;SEASHELLS;4903;2
119800;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;2
119900;;SUBMISSION;STARFRUIT;SEASHELLS;4908;8
119900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
119900;;;STARFRUIT;SEASHELLS;4905;2
119900;;;COCONUT_COUPON;SEASHELLS;579;12
120000;;;COCONUT_COUPON;SEASHELLS;579;20
120000;;;COCONUT_COUPON;SEASHELLS;579;7
120000;SUBMISSION;;COCONUT;SEASHELLS;9853;1
120000;;;COCONUT_COUPON;SEASHELLS;579;3
120100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
120300;;SUBMISSION;STARFRUIT;SEASHELLS;4910;1
120300;;;STRAWBERRIES;SEASHELLS;3983;8
120400;;;COCONUT;SEASHELLS;9855;8
120600;;;GIFT_BASKET;SEASHELLS;69263;5
120600;;SUBMISSION;ORCHIDS;SEASHELLS;1115;100
120600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
120800;;;STRAWBERRIES;SEASHELLS;3982;10
120900;;SUBMISSION;ORCHIDS;SEASHELLS;1115;100
120900;;SUBMISSION;COCONUT;SEASHELLS;9850;1
121000;;;ROSES;SEASHELLS;13700;4
121000;SUBMISSION;;STARFRUIT;SEASHELLS;4906;4
121100;SUBMISSION;;STARFRUIT;SEASHELLS;4906;2
121100;;;COCONUT_COUPON;SEASHELLS;578;9
121200;;;CHOCOLATE;SEASHELLS;7827;4
121400;;;ROSES;SEASHELLS;13705;2
121400;;;COCONUT_COUPON;SEASHELLS;580;10
121500;;;STRAWBERRIES;SEASHELLS;3981;8
121500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
121500;;SUBMISSION;STARFRUIT;SEASHELLS;4909;6
121500;;;COCONUT;SEASHELLS;9845;9
121600;;;CHOCOLATE;SEASHELLS;7830;6
121600;;SUBMISSION;COCONUT;SEASHELLS;9843;1
121600;;SUBMISSION;ORCHIDS;SEASHELLS;1116;7
121700;;;STRAWBERRIES;SEASHELLS;3980;5
121700;;;CHOCOLATE;SEASHELLS;7827;10
121700;;;COCONUT_COUPON;SEASHELLS;577;16
121800;;;CHOCOLATE;SEASHELLS;7826;4
121800;;;COCONUT;SEASHELLS;9840;8
121900;;;GIFT_BASKET;SEASHELLS;69245;3
122000;SUBMISSION;;STARFRUIT;SEASHELLS;4905;1
122000;;;AMETHYSTS;SEASHELLS;9998;1
122000;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;1
122200;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;5
122200;;SUBMISSION;STARFRUIT;SEASHELLS;4908;1
122200;;;ROSES;SEASHELLS;13693;4
122300;;SUBMISSION;ORCHIDS;SEASHELLS;1117;100
122300;;SUBMISSION;COCONUT;SEASHELLS;9838;1
122300;;;GIFT_BASKET;SEASHELLS;69211;2
122400;;;CHOCOLATE;SEASHELLS;7828;6
122400;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;6
122600;;;STARFRUIT;SEASHELLS;4903;1
122600;;;GIFT_BASKET;SEASHELLS;69185;2
122600;;;ROSES;SEASHELLS;13684;5
122600;;;ROSES;SEASHELLS;13684;6
122700;;;ROSES;SEASHELLS;13682;4
122700;;;STRAWBERRIES;SEASHELLS;3978;10
122800;;;COCONUT_COUPON;SEASHELLS;571;12
122900;SUBMISSION;;STARFRUIT;SEASHELLS;4904;9
122900;;;STARFRUIT;SEASHELLS;4904;2
122900;;SUBMISSION;COCONUT;SEASHELLS;9831;1
122900;;;CHOCOLATE;SEASHELLS;7825;6
122900;;;AMETHYSTS;SEASHELLS;9998;1
123000;;SUBMISSION;ORCHIDS;SEASHELLS;1119;100
123000;SUBMISSION;;COCONUT;SEASHELLS;9833;1
123200;;SUBMISSION;STARFRUIT;SEASHELLS;4908;1
123200;;;STRAWBERRIES;SEASHELLS;3978;5
123400;;;GIFT_BASKET;SEASHELLS;69159;6
123500;;SUBMISSION;STARFRUIT;SEASHELLS;4909;1
123500;;SUBMISSION;COCONUT;SEASHELLS;9830;1
123500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
123700;;;COCONUT_COUPON;SEASHELLS;567;19
123700;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;1
123700;;SUBMISSION;STARFRUIT;SEASHELLS;4907;1
123800;;;STARFRUIT;SEASHELLS;4903;1
123900;;;STARFRUIT;SEASHELLS;4904;1
123900;SUBMISSION;;COCONUT;SEASHELLS;9834;1
124000;;;GIFT_BASKET;SEASHELLS;69198;2
124000;SUBMISSION;;STARFRUIT;SEASHELLS;4905;1
124000;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;1
124100;;;STRAWBERRIES;SEASHELLS;3979;5
124100;;SUBMISSION;STARFRUIT;SEASHELLS;4907;11
124200;;SUBMISSION;STARFRUIT;SEASHELLS;4908;8
124200;;;CHOCOLATE;SEASHELLS;7826;6
124400;;SUBMISSION;ORCHIDS;SEASHELLS;1119;100
124400;;;COCONUT_COUPON;SEASHELLS;570;15
124600;SUBMISSION;;STARFRUIT;SEASHELLS;4905;2
124600;SUBMISSION;;AMETHYSTS;SEASHELLS;9996;2
124600;SUBMISSION;;COCONUT;SEASHELLS;9840;1
124700;SUBMISSION;;STARFRUIT;SEASHELLS;4906;2
124700;;;COCONUT_COUPON;SEASHELLS;571;13
124700;SUBMISSION;;AMETHYSTS;SEASHELLS;9996;2
124800;;;COCONUT;SEASHELLS;9838;7
124800;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;1
124800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
124800;;SUBMISSION;STARFRUIT;SEASHELLS;4910;1
124900;;;GIFT_BASKET;SEASHELLS;69207;2
125000;;SUBMISSION;COCONUT;SEASHELLS;9838;1
125100;;;AMETHYSTS;SEASHELLS;10002;1
125300;;;GIFT_BASKET;SEASHELLS;69197;1
125300;;;COCONUT;SEASHELLS;9835;7
125400;;;ROSES;SEASHELLS;13692;5
125400;;;GIFT_BASKET;SEASHELLS;69199;4
125500;;SUBMISSION;STARFRUIT;SEASHELLS;4910;1
125600;;;CHOCOLATE;SEASHELLS;7828;6
125600;;;STARFRUIT;SEASHELLS;4905;1
125700;;;STRAWBERRIES;SEASHELLS;3978;8
125700;;SUBMISSION;AMETHYSTS;SEASHELLS;10001;1
125700;;SUBMISSION;STARFRUIT;SEASHELLS;4910;1
125800;;;STARFRUIT;SEASHELLS;4910;1
125800;;;CHOCOLATE;SEASHELLS;7826;8
125900;;SUBMISSION;STARFRUIT;SEASHELLS;4910;1
126000;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;2
126000;;SUBMISSION;STARFRUIT;SEASHELLS;4909;2
126000;;;STRAWBERRIES;SEASHELLS;3977;5
126100;;SUBMISSION;ORCHIDS;SEASHELLS;1121;100
126100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
126400;;;AMETHYSTS;SEASHELLS;10002;1
126500;;;CHOCOLATE;SEASHELLS;7828;8
126500;SUBMISSION;;STARFRUIT;SEASHELLS;4908;4
126600;;;COCONUT_COUPON;SEASHELLS;566;3
126600;;;GIFT_BASKET;SEASHELLS;69220;7
126600;;;ROSES;SEASHELLS;13703;4
126600;;;COCONUT_COUPON;SEASHELLS;566;17
126800;;;COCONUT_COUPON;SEASHELLS;564;19
126900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
127000;;;STARFRUIT;SEASHELLS;4904;1
127000;SUBMISSION;;STARFRUIT;SEASHELLS;4904;2
127100;;SUBMISSION;ORCHIDS;SEASHELLS;1128;3
127100;;SUBMISSION;STARFRUIT;SEASHELLS;4908;3
127200;;;CHOCOLATE;SEASHELLS;7824;7
127300;SUBMISSION;;STARFRUIT;SEASHELLS;4904;11
127300;;SUBMISSION;ORCHIDS;SEASHELLS;1125;100
127300;;;STARFRUIT;SEASHELLS;4908;1
127500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
127600;;;STRAWBERRIES;SEASHELLS;3977;10
127600;;;AMETHYSTS;SEASHELLS;9998;4
127700;;;COCONUT_COUPON;SEASHELLS;568;20
127700;;;COCONUT;SEASHELLS;9835;8
127800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;2
127900;SUBMISSION;;STARFRUIT;SEASHELLS;4906;3
127900;;;CHOCOLATE;SEASHELLS;7826;6
127900;SUBMISSION;;AMETHYSTS;SEASHELLS;10000;3
128000;;;GIFT_BASKET;SEASHELLS;69209;2
128000;;SUBMISSION;STARFRUIT;SEASHELLS;4909;2
128000;;SUBMISSION;AMETHYSTS;SEASHELLS;10001;2
128100;;;CHOCOLATE;SEASHELLS;7824;6
128100;;;STARFRUIT;SEASHELLS;4903;1
128200;SUBMISSION;;STARFRUIT;SEASHELLS;4904;8
128300;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;1
128300;;SUBMISSION;STARFRUIT;SEASHELLS;4908;1
128300;;;STRAWBERRIES;SEASHELLS;3977;9
128300;;SUBMISSION;ORCHIDS;SEASHELLS;1124;100
128500;SUBMISSION;;STARFRUIT;SEASHELLS;4903;1
128500;SUBMISSION;;AMETHYSTS;SEASHELLS;9996;2
128600;;;STARFRUIT;SEASHELLS;4908;1
